trial_kind,stimulus,stimulus_duration_msec,correct_choice,sequence_id,condition_id,task_id,trial,prompt,choice,reaction_time_msec,timestamp_start,assignment_id,worker_id,hit_id,perf
warmup,000537_shico_f03_yaw334_s075_lab069-+010--039_t075_gl041_xy+0053-+0008_random.png,200,yes,"transparent,matte:8",fcf9cee2-1c35-466c-b472-423eb49a1a83,"transparent,matte",4,"Is there a rather **transparent**, **matte** object?",yes,2370,56943,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
warmup,000560_shoct_f06_yaw180_s067_lab059-+072--056_t041_gl029_xy+0070--0039_random.png,200,no,"transparent,matte:8",6b9dd62e-4513-4cc5-aeed-cd95128ef581,"transparent,matte",5,"Is there a rather **transparent**, **matte** object?",no,1259,60919,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
warmup,000835_shdod_f08_yaw239_s072_lab068-+030-+061_t062_gl018_xy+0111--0134_random.png,200,yes,"transparent,matte:8",d803d26d-b964-4b36-98b7-5b264aba68c2,"transparent,matte",6,"Is there a rather **transparent**, **matte** object?",yes,1909,63919,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
warmup,000671_shico_f18_yaw033_s076_lab075--043-+063_t043_gl068_xy+0198--0063_random.png,200,no,"transparent,matte:8",7dbd368a-dbf7-4eb9-a1a2-c5458bacd0e5,"transparent,matte",7,"Is there a rather **transparent**, **matte** object?",no,1959,67427,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
warmup,000385_shoct_f04_yaw306_s064_lab042-+055--064_t005_gl040_xy-0134-+0209_random.png,200,no,"transparent,matte:8",497d7792-1689-4ab9-a452-ff20ccfbb92d,"transparent,matte",8,"Is there a rather **transparent**, **matte** object?",no,1916,70968,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
warmup,000023_shico_f02_yaw059_s040_lab047-+032-+038_t062_gl034_xy-0081--0066_random.png,200,yes,"transparent,matte:8",16148dd4-b606-40be-b8c6-31fd92c33f72,"transparent,matte",9,"Is there a rather **transparent**, **matte** object?",yes,1389,74429,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000540_shico_f08_yaw335_s078_lab046-+033-+046_t089_gl045_xy-0140--0198_random.png,200,yes,"transparent,matte:8",a4d36408-1bbe-42d3-b1f6-5bea2b6e3679,"transparent,matte",10,"Is there a rather **transparent**, **matte** object?",no,1063,77090,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
probe,000613_shdod_f04_yaw120_s063_lab065--016--038_t036_gl068_xy-0192--0247_random.png,200,no,"transparent,matte:8",15ff5578-d7cb-4e51-aa27-85e2ddcd5a3f,"transparent,matte",11,"Is there a rather **transparent**, **matte** object?",yes,2397,79647,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000577_shdod_f08_yaw247_s079_lab049-+043--028_t062_gl082_xy+0134-+0211_random.png,200,no,"transparent,matte:8",cf1d88f6-b896-4636-bd65-fc5e4a39bd4a,"transparent,matte",12,"Is there a rather **transparent**, **matte** object?",no,10803,83721,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000749_shdod_f03_yaw035_s057_lab035--037-+039_t066_gl039_xy+0185-+0074_random.png,200,yes,"transparent,matte:8",0eb28cbb-b227-4981-9f8e-a40c82a4344e,"transparent,matte",13,"Is there a rather **transparent**, **matte** object?",yes,2071,95984,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000332_shdod_f04_yaw325_s088_lab046-+034--032_t034_gl051_xy-0229-+0213_random.png,200,no,"transparent,matte:8",40e5f82f-61c4-478e-b2cc-429640050cae,"transparent,matte",14,"Is there a rather **transparent**, **matte** object?",no,1125,99424,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000001_shoct_f02_yaw246_s083_lab046-+002--044_t073_gl031_xy-0125-+0205_random.png,200,yes,"transparent,matte:8",4cfb102c-7ac4-4712-9c6a-7f0899f835dd,"transparent,matte",15,"Is there a rather **transparent**, **matte** object?",yes,1315,101961,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000960_shdod_f11_yaw312_s048_lab053--029-+056_t062_gl079_xy-0053-+0224_random.png,200,no,"transparent,matte:8",2534ad1d-5391-4eac-8e5d-958abf7f8302,"transparent,matte",16,"Is there a rather **transparent**, **matte** object?",yes,1074,104519,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000606_shoct_f02_yaw008_s064_lab039-+016-+040_t023_gl054_xy+0170--0092_random.png,200,no,"transparent,matte:8",2329dec0-5b61-4f40-a6d0-f8f08926bd36,"transparent,matte",17,"Is there a rather **transparent**, **matte** object?",no,1939,107087,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000355_shico_f00_yaw209_s046_lab073-+034-+039_t053_gl004_xy-0085-+0032_random.png,200,yes,"transparent,matte:8",cb9e6e9b-25ba-4a2f-b7f4-7f96a67b4fa2,"transparent,matte",18,"Is there a rather **transparent**, **matte** object?",no,1051,110310,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000709_shdod_f10_yaw065_s077_lab039-+048-+002_t096_gl063_xy-0135-+0171_random.png,200,no,"transparent,matte:8",7fdc00ed-3fda-4a55-aeed-9b6a4bd4ea73,"transparent,matte",19,"Is there a rather **transparent**, **matte** object?",no,2239,112928,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
catch,press-no.png,200,no,"transparent,matte:8",9688d3e0-c21c-453b-b419-3e0bf7a24c34,"transparent,matte",20,"Is there a rather **transparent**, **matte** object?",no,931,116523,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000288_shdod_f01_yaw276_s071_lab067-+049-+000_t091_gl005_xy-0241--0181_random.png,200,yes,"transparent,matte:8",085cfb3e-be28-4299-9198-5513433978fd,"transparent,matte",21,"Is there a rather **transparent**, **matte** object?",yes,3142,118849,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000386_shoct_f06_yaw292_s051_lab061-+043-+019_t049_gl087_xy+0133--0191_random.png,200,no,"transparent,matte:8",30185d3f-d49f-44e3-9860-7c15e8cbd686,"transparent,matte",22,"Is there a rather **transparent**, **matte** object?",no,2270,123495,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000830_shdod_f04_yaw311_s065_lab067--049-+013_t062_gl026_xy+0146--0166_random.png,200,yes,"transparent,matte:8",114aa45c-a6cb-4b2b-b834-9fab23af8016,"transparent,matte",23,"Is there a rather **transparent**, **matte** object?",no,1081,127092,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000638_shoct_f06_yaw096_s059_lab068--045-+033_t095_gl031_xy+0055-+0023_random.png,200,yes,"transparent,matte:8",db523d46-046b-411e-8bdb-a998c21ef0da,"transparent,matte",24,"Is there a rather **transparent**, **matte** object?",no,1395,129834,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000440_shoct_f05_yaw192_s077_lab059-+060-+009_t069_gl088_xy-0150-+0033_random.png,200,no,"transparent,matte:8",4995fd00-3251-4ccf-bc2d-09af85af2e5a,"transparent,matte",25,"Is there a rather **transparent**, **matte** object?",no,1294,132689,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
probe,000517_shdod_f08_yaw086_s080_lab047-+073-+022_t009_gl086_xy-0029--0176_random.png,200,no,"transparent,matte:8",a51a532b-9f57-402c-8a9b-4a78b07d87a5,"transparent,matte",26,"Is there a rather **transparent**, **matte** object?",no,1430,135343,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000665_shico_f01_yaw231_s064_lab047--038-+016_t027_gl000_xy-0005--0203_random.png,200,no,"transparent,matte:8",8a556441-ac62-4741-8ff6-fd2e44a2a55f,"transparent,matte",27,"Is there a rather **transparent**, **matte** object?",no,1161,138370,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000415_shdod_f01_yaw354_s067_lab054--039-+015_t057_gl026_xy+0095-+0194_random.png,200,yes,"transparent,matte:8",0d6fe14f-3438-40b9-8ebe-8042b4495914,"transparent,matte",28,"Is there a rather **transparent**, **matte** object?",yes,4238,141959,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
probe,000795_shico_f19_yaw113_s046_lab053--020-+042_t086_gl033_xy+0120-+0127_random.png,200,yes,"transparent,matte:8",b2c452be-8a0b-4d55-bc0d-e7c21a16d534,"transparent,matte",29,"Is there a rather **transparent**, **matte** object?",yes,1846,147734,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000366_shico_f04_yaw152_s071_lab054-+079--063_t060_gl003_xy-0015-+0109_random.png,200,yes,"transparent,matte:8",b53b8a6f-e347-42b8-a3bc-ae9819774833,"transparent,matte",30,"Is there a rather **transparent**, **matte** object?",no,2444,151107,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
probe,000237_shoct_f07_yaw261_s043_lab045-+060--055_t010_gl040_xy-0119--0164_random.png,200,no,"transparent,matte:8",23e7b9ff-1a05-458f-a2e0-d022aa51a2dc,"transparent,matte",31,"Is there a rather **transparent**, **matte** object?",no,1096,155022,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000563_shdod_f05_yaw281_s049_lab062-+038-+022_t079_gl008_xy+0137-+0122_random.png,200,yes,"transparent,matte:8",a3bcacbf-290f-4299-ace7-d107e8b1b533,"transparent,matte",32,"Is there a rather **transparent**, **matte** object?",yes,1574,157430,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000634_shoct_f07_yaw249_s083_lab070--020--038_t006_gl079_xy+0086--0196_random.png,200,no,"transparent,matte:8",c46061ef-6937-408e-9162-ca0012271578,"transparent,matte",33,"Is there a rather **transparent**, **matte** object?",yes,1283,160549,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000684_shdod_f10_yaw150_s077_lab051-+071--024_t056_gl092_xy+0137-+0133_random.png,200,no,"transparent,matte:8",70230f5e-5612-4c0c-b72b-8fc3e401e85c,"transparent,matte",34,"Is there a rather **transparent**, **matte** object?",yes,1064,163566,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000673_shoct_f06_yaw304_s047_lab043-+070--017_t012_gl075_xy-0174--0021_random.png,200,no,"transparent,matte:8",5a7cd2cd-900b-44c9-b186-b1ea9ea6420e,"transparent,matte",35,"Is there a rather **transparent**, **matte** object?",no,1216,166838,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000496_shico_f07_yaw290_s047_lab054--019-+040_t088_gl036_xy+0002--0248_random.png,200,yes,"transparent,matte:8",b44ce2b4-5422-4b61-a7d0-72595c0f4cd4,"transparent,matte",36,"Is there a rather **transparent**, **matte** object?",no,1959,169314,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
probe,000878_shdod_f05_yaw245_s066_lab070--007--046_t043_gl042_xy+0211-+0181_random.png,200,no,"transparent,matte:8",d127fdc9-bc1a-4cc3-8436-9b3af27b1a88,"transparent,matte",37,"Is there a rather **transparent**, **matte** object?",yes,1302,172993,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000441_shico_f12_yaw143_s056_lab042-+062--065_t062_gl022_xy-0197-+0100_random.png,200,yes,"transparent,matte:8",b3abc0ef-5a07-403c-b7e0-f2a1b8f20c47,"transparent,matte",38,"Is there a rather **transparent**, **matte** object?",no,1089,175806,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
probe,000443_shdod_f00_yaw153_s048_lab062-+066-+003_t092_gl038_xy-0067--0204_random.png,200,yes,"transparent,matte:8",7f26131b-36dc-4c9f-8f6c-b314f7e6d85e,"transparent,matte",39,"Is there a rather **transparent**, **matte** object?",yes,1397,178384,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000813_shoct_f03_yaw356_s072_lab072-+040--005_t055_gl011_xy+0162--0014_random.png,200,yes,"transparent,matte:8",d89229fc-8f67-4ef0-bfa1-19574ec66543,"transparent,matte",40,"Is there a rather **transparent**, **matte** object?",yes,2889,183003,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000718_shico_f03_yaw234_s063_lab075-+041--003_t041_gl022_xy-0214--0057_random.png,200,no,"transparent,matte:8",2b1d8021-e1ab-4e39-a903-973444bfc04a,"transparent,matte",41,"Is there a rather **transparent**, **matte** object?",no,3091,187892,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000617_shoct_f06_yaw124_s071_lab052-+028--075_t082_gl030_xy+0058--0161_random.png,200,yes,"transparent,matte:8",b7dcb6e6-8c58-44d2-b213-1f9ce296c3cd,"transparent,matte",42,"Is there a rather **transparent**, **matte** object?",yes,1498,193280,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000921_shdod_f11_yaw308_s053_lab057-+039-+015_t063_gl070_xy+0144--0114_random.png,200,no,"transparent,matte:8",2a45727f-5cb7-48de-b2d4-fd7700c52c1e,"transparent,matte",43,"Is there a rather **transparent**, **matte** object?",yes,1040,197113,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
probe,000758_shico_f13_yaw247_s059_lab061-+042--010_t064_gl097_xy+0211--0136_random.png,200,no,"transparent,matte:8",af18f6cc-a1cd-4baf-b905-fcf6970aa3c9,"transparent,matte",44,"Is there a rather **transparent**, **matte** object?",no,1516,200591,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000097_shico_f12_yaw140_s069_lab048--017-+045_t078_gl039_xy+0131--0149_random.png,200,yes,"transparent,matte:8",c3c5e21b-7e7a-48d9-9c68-5e5262aa6458,"transparent,matte",45,"Is there a rather **transparent**, **matte** object?",yes,1130,204405,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000474_shico_f06_yaw032_s043_lab055-+001--052_t062_gl032_xy-0067--0146_random.png,200,yes,"transparent,matte:8",b7464fc2-c59d-4e43-b1e3-4f10aaa7ecdf,"transparent,matte",46,"Is there a rather **transparent**, **matte** object?",yes,1544,207891,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000761_shoct_f06_yaw070_s057_lab068-+062--026_t070_gl015_xy+0155-+0226_random.png,200,yes,"transparent,matte:8",792016de-faeb-490e-8568-30bed1cfd11d,"transparent,matte",47,"Is there a rather **transparent**, **matte** object?",yes,1013,211787,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000441_shico_f12_yaw143_s056_lab042-+062--065_t062_gl022_xy-0197-+0100_random.png,200,yes,"transparent,matte:8",131b5529-85f2-4f29-8277-8185d859bb4d,"transparent,matte",48,"Is there a rather **transparent**, **matte** object?",yes,1095,214328,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000143_shico_f10_yaw038_s044_lab041-+006--041_t051_gl020_xy-0146-+0238_random.png,200,yes,"transparent,matte:8",1268c2fe-abeb-4dd0-b257-1fbac3693f4d,"transparent,matte",49,"Is there a rather **transparent**, **matte** object?",yes,1663,217449,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000325_shoct_f04_yaw209_s084_lab046-+049--071_t092_gl025_xy-0103--0007_random.png,200,yes,"transparent,matte:8",e6195851-9548-4267-8f5f-92d20e2ab008,"transparent,matte",50,"Is there a rather **transparent**, **matte** object?",no,1242,221222,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000016_shoct_f06_yaw278_s066_lab059--013--038_t087_gl003_xy-0138--0026_random.png,200,yes,"transparent,matte:8",78f02528-72eb-4338-8b29-f21db4c44250,"transparent,matte",51,"Is there a rather **transparent**, **matte** object?",yes,1400,225051,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
probe,000722_shoct_f04_yaw313_s085_lab070--028-+061_t071_gl037_xy+0079--0004_random.png,200,yes,"transparent,matte:8",d80486d6-0e61-4cb7-a49e-25d401e0e0e4,"transparent,matte",52,"Is there a rather **transparent**, **matte** object?",yes,2203,228631,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000567_shoct_f04_yaw337_s057_lab064--042-+008_t088_gl030_xy-0073-+0118_random.png,200,yes,"transparent,matte:8",411bf590-aa10-4979-bd63-389ae918d504,"transparent,matte",53,"Is there a rather **transparent**, **matte** object?",yes,1068,233186,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000339_shico_f01_yaw035_s086_lab066--043-+001_t074_gl024_xy+0003-+0172_random.png,200,yes,"transparent,matte:8",aa8b6d71-095c-4a6e-a63b-5c586a14e497,"transparent,matte",54,"Is there a rather **transparent**, **matte** object?",no,1243,236506,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
main,000830_shdod_f04_yaw311_s065_lab067--049-+013_t062_gl026_xy+0146--0166_random.png,200,yes,"transparent,matte:8",1695d574-4ec3-4543-af1d-c5f84bd8c983,"transparent,matte",55,"Is there a rather **transparent**, **matte** object?",yes,991,239279,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,1
main,000043_shdod_f00_yaw091_s054_lab066--004--040_t086_gl050_xy-0027-+0093_random.png,200,yes,"transparent,matte:8",22f69ed0-0e29-4e6f-b6c1-39d104784e13,"transparent,matte",56,"Is there a rather **transparent**, **matte** object?",no,2032,243690,5ea06411629d21493a5b724bb775bec07bd1e85ed81133529d98c277c3a079cf,c50dd88a51a80eba67def820111f3c671eb34ff02bb890704c7ba28b8835dd79,99f6091bd1f997d3badb4cfe6010aa5dd6c46e15636cc75324802fb3494e5dbb,0
